time,open,high,low,close,Volume,Volume MA
1615550400,1773.92,1784.32,1764,1769.97,37051.92284,33222.45832399975
1615554000,1769.99,1769.99,1719.72,1745.97,103711.76844,36512.04297949975
1615557600,1746.06,1755.01,1733.09,1754.34,45001.83721,36749.92439599975
1615561200,1754.33,1780,1746.03,1775.47,44049.95316,37331.37687799975
1615564800,1775.56,1783.17,1770.25,1773.89,43679.1122,37921.63477249975
1615568400,1773.94,1785.22,1760.17,1765.44,31202.67254,36497.59180099975
1615572000,1765.44,1785.48,1758.34,1773.08,31662.07985,36660.23294499975
1615575600,1773.19,1781,1739,1739,52336.39339,37948.96349599974
1615579200,1739,1751.86,1723.22,1741.16,45991.10374,37994.222308499746
1615582800,1741.46,1761.54,1728.49,1757,30009.15203,37942.76216749974
1615586400,1757,1767.78,1753.37,1759.32,14100.79308,37555.748189999744
1615590000,1759.33,1775,1758,1766.1,20484.31733,37506.71919449975
1615593600,1766.13,1768.3,1736.83,1752.73,30636.03429,37882.86797249974
1615597200,1752.72,1754.13,1727.75,1738.96,28913.90947,38263.66619749974
1615600800,1739,1752.59,1736.86,1749.03,18029.9751,38056.142813999744
1615604400,1749.03,1763.69,1745.43,1759.29,17829.16304,37325.67349499975
1615608000,1759.19,1772.97,1748.24,1771.49,21447.34314,36423.017690999746
1615611600,1771.37,1782.5,1767.2,1771.66,23189.14077,36258.48708649975
1615615200,1771.65,1775.99,1764.36,1771.85,14365.89714,34541.06048949975
1615618800,1771.65,1790.61,1766.19,1790.17,24453.58222,33907.30754899975
1615622400,1790.17,1799,1779.67,1785.88,27014.62729,33405.44277149975
1615626000,1785.88,1791.99,1781.59,1789.99,20974.69534,29268.58911649975
1615629600,1789.99,1862.21,1788.3,1860.68,118569.51922,32946.973216999744
1615633200,1861.02,1889.01,1856.52,1871.8,96787.94193,35583.87265549974
1615636800,1871.8,1900,1848.81,1881.67,88036.65496,37801.749793499745
1615640400,1881.62,1892.04,1866.15,1883.37,43014.20486,38392.32640949974
1615644000,1883.52,1893.7,1877.09,1877.1,30585.19295,38338.482064499745
1615647600,1877.38,1890.32,1861.53,1876.06,35638.01805,37503.56329749974
1615651200,1876.06,1893.14,1871.91,1883.83,31046.37646,36756.32693349974
1615654800,1883.75,1915.9,1883.57,1913.51,45086.2503,37510.18184699974
1615658400,1913.51,1920.35,1901.1,1913.03,35648.73038,38587.57871199974
1615662000,1913.16,1928.52,1904.12,1926.9,33360.15319,39231.37050499974
1615665600,1926.9,1944.3,1925.44,1933.33,43725.18808,39885.828194499736
1615669200,1933.32,1936.77,1893.44,1914.25,42500.29197,40565.14731949974
1615672800,1914.24,1923,1907.1,1919.93,20150.54807,40671.17596799974
1615676400,1919.93,1942.3,1919.93,1922.35,35279.7882,41543.70722599974
1615680000,1922.35,1933.1,1912.9,1914.74,26409.29734,41791.80493599974
1615683600,1914.73,1914.74,1889,1904.94,40214.55311,42643.07555299973
1615687200,1904.92,1910.38,1897.16,1904.2,21355.79245,42992.57031849973
1615690800,1904.09,1919.48,1894,1911,28474.56207,43193.61931099973
1615694400,1911.27,1911.27,1887.5,1903.98,19878.26505,42836.80119899973
1615698000,1903.97,1907.05,1890,1897.55,22996.34512,42937.88368799973
1615701600,1897.56,1899.48,1880,1898.55,25540.17086,38286.41626999973
1615705200,1898.55,1904.35,1886.02,1886.12,20834.58821,34488.74858399973
1615708800,1886.11,1901.82,1882.91,1897.05,22276.52228,31200.741949999734
1615712400,1897.05,1907.87,1894.29,1903.37,19883.97235,30044.230324499735
1615716000,1903.37,1905.45,1865.67,1868.54,41047.93305,30567.36732949973
1615719600,1868.54,1880.34,1846.51,1878.84,54685.25809,31519.729331499733
1615723200,1878.67,1886.37,1872,1883.31,24083.55118,31171.588067499735
1615726800,1883.31,1884.22,1854,1864.46,25958.37714,30215.194409499738
1615730400,1864.46,1882.5,1862.8,1868.33,20536.49989,29459.582884999738
1615734000,1868.49,1870.12,1846.72,1858.01,33712.28848,29477.189649499738
1615737600,1858.01,1868.81,1836,1853.32,41686.94647,29375.277568999736
1615741200,1853.33,1866,1850,1854.5,23083.96792,28404.461366499734
1615744800,1854.51,1878.96,1854.5,1874.83,22322.93382,28513.080653999736
1615748400,1874.83,1877.77,1860.61,1871.16,16216.94111,27559.938299499736
1615752000,1870.98,1878.44,1860.96,1876.33,19135.3005,27196.238457499734
1615755600,1876.46,1878.94,1864,1869.96,11480.45156,25759.53337999974
1615759200,1869.96,1885.82,1860,1880.6,18168.29956,25600.15873549974
1615762800,1880.75,1893.95,1846.44,1848.1,37980.81866,26075.471564999738
1615766400,1848.1,1882.52,1840,1871.4,37820.92338,26972.60448149974
1615770000,1871.59,1890,1866.55,1884.99,25432.52493,27094.413471999742
1615773600,1884.99,1891.44,1868.3,1882.33,20838.90068,26859.349962999742
1615777200,1882.27,1889.79,1882.27,1885.55,15785.86828,26606.913966499742
1615780800,1884.99,1891.76,1857,1863.27,30379.80529,27012.078116999743
1615784400,1863.28,1866,1840.88,1841.3,34484.75128,27742.117063499743
1615788000,1841.15,1851.22,1797.29,1811.99,74573.22473,29418.381647499744
1615791600,1811.99,1812.7,1771.48,1793.82,85539.97449,30961.117467499746
1615795200,1793.82,1809.92,1781.92,1788.62,52024.49034,32358.164425499748
1615798800,1789.04,1796.91,1730,1765.92,139522.16115,38036.35362599975
1615802400,1765.54,1781.53,1760.52,1780.81,44366.2486,39227.841061499756
1615806000,1780.65,1785.05,1765.72,1770,38740.96248,39479.27476149976
1615809600,1770,1781.33,1745.52,1778.79,53501.35599,40069.99523749975
1615813200,1778.76,1793.9,1775,1788.76,44469.68522,41139.28110249976
1615816800,1788.84,1804.54,1775.51,1775.51,51426.83049,42594.475935999755
1615820400,1775.51,1788.48,1764.88,1765.84,41745.43364,43870.90056249975
1615824000,1765.84,1789.37,1752,1770.92,46850.62494,45256.66678449976
1615827600,1770.83,1777,1755.56,1770.83,31936.66237,46279.47732499976
1615831200,1771.18,1788.77,1764.45,1784.67,24019.12223,46572.01845849976
1615834800,1784.66,1793.84,1782.3,1785.58,22235.29238,45784.74214449976
1615838400,1785.74,1806.5,1778.12,1791.7,33052.28089,45546.31001999976
1615842000,1791.71,1803.18,1788,1797.52,14367.88422,44993.07798449976
1615845600,1797.52,1803.18,1777.58,1786.68,29232.48391,45412.75714599976
1615849200,1786.9,1809.65,1783.66,1793.48,32979.30467,46272.428965499756
1615852800,1793.99,1804.45,1728.64,1731.51,59733.38368,47740.10788499976
1615856400,1731.28,1754.87,1711.68,1749.05,61512.39659,49091.490150499754
1615860000,1749.06,1758,1742.41,1751.19,30787.05709,46902.18176849976
1615863600,1751.19,1754.44,1736.61,1748.59,28290.63879,44039.71498349976
1615867200,1748.59,1759.74,1744.61,1750.5,27327.61457,42804.87119499976
1615870800,1750.49,1758,1737.91,1751.43,28395.3138,37248.52882749976
1615874400,1751.44,1793.49,1737,1790.72,47906.38462,37425.535628499754
1615878000,1790.72,1803.9,1785.96,1799.26,50590.13739,38017.994373999754
1615881600,1799.56,1819.5,1795.9,1804.21,48872.19083,37786.536115999756
1615885200,1804.21,1817.85,1800.03,1806.63,26115.99516,36868.85161299976
1615888800,1806.83,1810.26,1787,1795.33,31803.37754,35887.67896549976
1615892400,1795.34,1800.86,1780.96,1792.55,24234.01505,35012.10803599977
1615896000,1792.63,1796.1,1765.46,1779.11,33045.03105,34321.82834149977
1615899600,1779.02,1793,1775.02,1785.27,26643.5319,34057.17181799976
1615903200,1785.27,1795.88,1779.03,1795.35,23267.1377,34019.57259149976
1615906800,1795.77,1807.08,1792,1803.91,30681.57344,34441.88664449976
1615910400,1803.91,1813.76,1794.17,1800.08,31651.04722,34371.82496099976
1615914000,1800.18,1806,1761.92,1773.73,40856.52227,35696.25686349975
1615917600,1773.72,1782.75,1766.06,1777.85,22217.69787,35345.51756149976
1615921200,1777.8,1787.63,1771.51,1784.08,15743.34976,34483.71981599976
1615924800,1784.42,1800,1780.94,1796.97,23037.79171,32648.94021749976
1615928400,1796.97,1799.5,1786.14,1786.61,11598.48488,30153.24463199976
1615932000,1786.96,1799.83,1780.18,1787.79,18757.77216,29551.780385499762
1615935600,1787.98,1807.86,1782,1805.12,21924.9564,29233.49626599976
1615939200,1805.01,1812.81,1770.82,1783.47,33114.1122,29522.821147499762
1615942800,1783.52,1786.96,1773.62,1785,20223.30511,29114.220712999762
1615946400,1784.87,1787,1766.92,1774.35,17667.51037,27602.277000499762
1615950000,1774.3,1778.46,1758.53,1766.66,21003.98611,26122.969436499763
1615953600,1766.91,1776.61,1763,1770.87,19991.73501,24678.946645499764
1615957200,1770.86,1780.87,1762.25,1778.54,22320.97325,24489.195549999764
1615960800,1778.55,1787.49,1772.82,1784.49,17825.47716,23790.30053099976
1615964400,1784.33,1786.65,1777.8,1785.61,17223.31972,23439.765764499763
1615968000,1785.54,1794.96,1776.92,1780.98,24848.11396,23029.919909999764
1615971600,1780.98,1784.95,1750.43,1757.31,38400.41972,23617.764300999763
1615975200,1757.31,1769.46,1755.19,1767.73,20064.31893,23457.623362499762
1615978800,1767.74,1768.36,1755,1759.71,22105.02421,23028.795900999765
1615982400,1759.71,1769,1741.18,1764.99,33595.92792,23126.03993599976
1615986000,1764.98,1776.46,1760.54,1768.88,26429.49538,22404.688591499762
1615989600,1768.69,1777.83,1760.36,1767.64,29293.97168,22758.50228199976
1615993200,1767.64,1778.04,1758.38,1772.79,34476.07127,23695.138357499764
1615996800,1772.78,1794.34,1767.19,1785.31,25104.02173,23798.44985849976
1616000400,1785.26,1794.3,1783.02,1788.93,18514.7202,24144.26162449976
1616004000,1788.93,1825,1788.93,1821.44,51519.40868,25782.34345049976
1616007600,1821.45,1838.79,1817.72,1827.36,41423.35607,26757.26343399976
1616011200,1827.36,1838.88,1811.16,1814.75,41432.75376,27173.195511999762
1616014800,1814.99,1829,1809.14,1821.39,22967.63858,27310.412185499757
1616018400,1821.45,1827,1810,1815.05,29201.60128,27887.116730999755
1616022000,1815.19,1826.91,1809.06,1823.58,29602.18613,28317.026731999755
1616025600,1823.58,1838.89,1810.72,1818.38,37485.23066,29191.701514499757
1616029200,1818.39,1833,1818.39,1829.69,24759.25544,29313.615623999754
1616032800,1829.76,1850,1829.42,1840.37,34456.09425,30145.14647849975
1616036400,1840.29,1845.4,1830,1833.66,19204.80159,30244.22057199975
1616040000,1833.66,1844.18,1826.36,1829.87,19558.69382,29979.749564999755
1616043600,1829.82,1834.29,1824.41,1830.5,15658.43826,28842.650491999753
1616047200,1830.5,1833.67,1818.29,1828.42,15303.93876,28604.631483499757
1616050800,1828.29,1828.98,1808.87,1815.34,23063.2706,28652.543802999764
1616054400,1815.24,1821.87,1803.96,1805.83,22192.61037,28082.37792549976
1616058000,1805.82,1818.44,1803.5,1812.39,18096.96363,27665.75133799976
1616061600,1812.39,1821.53,1810.2,1819.77,16392.65319,27020.685413499763
1616065200,1819.77,1819.95,1792.07,1799.7,30705.22913,26832.143306499765
1616068800,1799.64,1800,1782,1796.84,33822.88644,27268.086541999764
1616072400,1796.84,1801.2,1788.22,1791.21,24730.19023,27578.860043499764
1616076000,1791.22,1800,1782.01,1790.9,24665.3017,26236.15469449976
1616079600,1790.91,1825.91,1786,1822.22,38832.21557,26106.597669499763
1616083200,1822.22,1832.09,1809.58,1811,43439.90997,26206.955479999764
1616086800,1811,1822.83,1810,1816.7,20498.02768,26083.474934999766
1616090400,1816.87,1823.57,1790,1794.66,29802.17484,26113.503612999764
1616094000,1794.66,1797.84,1759.04,1767.72,41597.60741,26713.274676999765
1616097600,1767.73,1781.08,1759.22,1773.62,28171.32655,26247.579471499765
1616101200,1773.63,1789.02,1771,1782.2,11588.60618,25589.047008499765
1616104800,1782.19,1795.92,1778,1779.13,15215.03647,24626.994119499763
1616108400,1779.18,1792.67,1775.81,1776.08,14481.14782,24390.811430999765
1616112000,1775.92,1777.66,1733.47,1760.22,44289.44193,25627.34883649977
1616115600,1760.27,1778.31,1754.42,1777.13,17593.57245,25724.105545999766
1616119200,1777.13,1786.49,1771.43,1775.07,19018.05955,25909.811585499767
1616122800,1775.04,1784.27,1771.26,1780.06,13550.63998,25434.180054499764
1616126400,1780.06,1791.78,1773.78,1782.33,19259.14523,25287.506797499766
1616130000,1782.33,1806,1781.16,1803.66,24808.40108,25623.078669999762
1616133600,1803.66,1809.76,1793.44,1799.05,15757.12836,25591.302428499763
1616137200,1798.77,1802.67,1790.81,1793.46,15227.7977,24817.430856999763
1616140800,1793.47,1816.26,1785.28,1807.99,30650.34101,24658.803585499765
1616144400,1808,1818.97,1798.53,1801.08,27498.79905,24797.234026499762
1616148000,1801.08,1815,1799.36,1811.39,16026.35141,24365.286511999762
1616151600,1811.38,1821.85,1806.78,1819.02,21916.08799,23519.48013299976
1616155200,1819.13,1827.6,1810,1812.89,28936.44421,22794.30684499976
1616158800,1812.89,1813.94,1801,1808.84,24886.20845,23013.71588349976
1616162400,1808.75,1818.77,1800,1818.34,16900.53871,22368.63407699976
1616166000,1818.13,1825,1811.11,1821.72,17225.81283,21150.04434799976
1616169600,1821.72,1829,1813.85,1823.01,25940.77317,21038.51667899976
1616173200,1823,1825.65,1816.59,1822,17186.9055,21318.43164499976
1616176800,1822,1825.99,1812.02,1823.94,15708.54762,21343.107202499763
1616180400,1823.94,1828,1822,1826.64,14385.2007,21338.30984649976
1616184000,1826.54,1840.61,1812.26,1817.26,31201.18261,20683.896880499764
1616187600,1817.26,1831.24,1814.28,1825.8,11311.82668,20369.809591999765
1616191200,1825.77,1825.99,1814.31,1820.65,12054.56708,20021.634968499762
1616194800,1820.51,1821.75,1804.01,1809.1,18924.65545,20290.335741999766
1616198400,1809.01,1817.78,1800.86,1815.59,24459.09815,20550.333387999763
1616202000,1815.57,1828.3,1812,1825.06,18879.47261,20253.886964499765
1616205600,1825.06,1835.93,1821.52,1828.33,17861.16299,20359.088695999766
1616209200,1828.38,1833.97,1826.15,1832.88,15741.73452,20384.785536999763
1616212800,1832.89,1842.98,1826.31,1827.84,20168.0815,19860.672561499767
1616216400,1827.83,1829.57,1818.93,1821.63,12454.13666,19108.439441999766
1616220000,1821.93,1826.72,1819.54,1822.06,13072.21842,18960.732792499766
1616223600,1822.18,1827.19,1816.93,1822.15,15605.87571,18645.222178499764
1616227200,1822.31,1830.06,1822.31,1829.74,19608.43072,18178.821503999767
1616230800,1829.73,1834.98,1826.68,1833.16,12240.39435,17546.530798999767
1616234400,1833.15,1835.87,1826.39,1834.03,14493.13709,17426.160717999766
1616238000,1834.26,1845.9,1830.89,1841.79,19941.23427,17561.931789999766
1616241600,1841.86,1844.56,1834.83,1841.87,20430.47748,17286.417005499767
1616245200,1841.87,1868.83,1837.15,1844.02,48704.92774,18862.318117499766
1616248800,1844.01,1851.75,1836.75,1851.13,24099.09162,19281.845317499767
1616252400,1851.12,1858.38,1850.39,1855.24,17951.23007,19460.14678599977
1616256000,1855.39,1859.28,1841.19,1843.58,20057.78082,18902.976696499765
1616259600,1843.58,1848.26,1839.17,1844.99,13047.31091,18989.750907999765
1616263200,1845,1851.74,1843.27,1843.43,11116.5166,18942.848383999764
1616266800,1843.78,1851.85,1842.78,1847.84,10289.53903,18511.092562999762
1616270400,1847.85,1848.59,1820.22,1827.39,28907.40026,18733.507668499766
1616274000,1827.38,1834.94,1824,1833.52,7967.47782,18187.907928999764
1616277600,1833.53,1839.01,1826.91,1828.24,13687.82216,17979.240887499764
1616281200,1828.21,1828.21,1802.02,1806.1,30771.55489,18730.73190599976
1616284800,1806.57,1817.16,1785.99,1804.27,33587.95819,19401.72574049976
1616288400,1804.27,1810.9,1793.49,1801.07,19191.19654,19738.57873449976
1616292000,1801.18,1801.22,1775.71,1783.24,30532.32006,20611.583816499762
1616295600,1783.23,1790,1777.69,1787.12,16857.76433,20674.17824749976
1616299200,1787.12,1788.25,1766.21,1769.8,29006.31377,21144.07239999976
1616302800,1769.75,1779.4,1768.55,1776.94,17297.2184,21396.91360249976
1616306400,1776.93,1786.7,1767.11,1774.68,20769.32622,21710.72305899976
1616310000,1774.69,1784.15,1774.21,1779.33,11631.25213,21295.22395199976
1616313600,1779.33,1786.16,1775.53,1784.72,14029.53694,20975.17692499976
1616317200,1784.72,1785.85,1747,1763.88,36997.56221,20389.80864849976
1616320800,1763.79,1773.89,1759.18,1768.12,19604.9443,20165.101282499756
1616324400,1768.13,1774.49,1758.41,1772.52,19692.18954,20252.149255999757
1616328000,1772.57,1772.57,1758.35,1767.94,19506.1112,20224.565774999755
1616331600,1768,1789,1768,1784.88,29416.81389,21043.040923999757
1616335200,1784.87,1787.21,1782.87,1785.05,14646.90867,21219.560527499758
1616338800,1785.06,1797.36,1784.83,1789.44,15413.28633,21475.747892499756
1616342400,1789.43,1791.41,1776,1780.55,19514.20948,21006.088353499756
1616346000,1780.51,1789.49,1779.33,1788.87,12599.55442,21237.692183499756
1616349600,1788.86,1796.67,1784.13,1793.19,12996.09629,21203.10588999976
1616353200,1793.17,1797.88,1793.05,1795.97,15365.96952,20432.82662149976
1616356800,1795.99,1802.34,1793.36,1798.04,16133.36175,19560.09679949976
1616360400,1798.04,1809.25,1796.5,1809.06,10959.29122,19148.501533499762
1616364000,1809.05,1809.14,1785.06,1785.83,14776.34239,18360.702649999763
1616367600,1785.75,1792.38,1776.43,1782.98,15428.4597,18289.237418499764
1616371200,1783.23,1786.35,1754.01,1757.44,25103.30095,18094.086777499764
1616374800,1757.49,1767.12,1752.95,1763.58,19350.86177,18196.768945999764
1616378400,1763.7,1774.86,1756.09,1770.98,15562.56976,17936.431122999762
1616382000,1770.97,1788.11,1769.67,1782.93,18203.12456,18265.024744499766
1616385600,1783.14,1789.5,1779.5,1788.49,17970.04772,18462.050283499764
1616389200,1788.49,1794.23,1781.22,1788.72,12950.72583,17259.708464499763
1616392800,1788.72,1796.07,1788.42,1789.24,11199.34073,16839.428285999766
1616396400,1789.69,1796.85,1783.74,1789.16,13797.653,16544.701458999763
1616400000,1789.17,1790.98,1778.13,1780.3,15051.20302,16321.956049999766
1616403600,1780.29,1782.81,1773.81,1782.09,18410.09044,15771.619877499767
1616407200,1782.08,1807.51,1778.75,1793.71,27722.00683,16425.37478549977
1616410800,1793.8,1804,1790.26,1795.49,13343.88644,16321.90479099977
1616414400,1795.54,1797.71,1774.74,1782.91,20696.70803,16381.029718499767
1616418000,1782.91,1790,1766.32,1777.66,26522.68285,17077.186139999765
1616421600,1777.67,1785.3,1773.27,1779.12,17056.69407,17280.216028999766
1616425200,1779.12,1785.97,1776,1778.63,14443.86853,17234.11097949977
1616428800,1778.79,1783.04,1757.82,1773.84,30590.83727,17956.98475549977
1616432400,1773.81,1782.66,1767.68,1780.66,17571.08026,18287.57420749977
1616436000,1780.88,1783.43,1767.39,1772.2,17506.89202,18424.10168899977
1616439600,1772.2,1773.98,1737.37,1737.86,42024.84901,19753.92115449977
1616443200,1737.76,1746,1675.59,1677.08,74073.84185,22202.44819949977
1616446800,1677.21,1693.95,1660.01,1679.77,40869.12138,23278.361179999767
1616450400,1679.77,1695.34,1655.15,1695.13,43534.48969,24676.95717649977
1616454000,1695.29,1703.14,1680.47,1680.97,29171.6148,25225.38168849977
1616457600,1681.17,1694.73,1667.24,1692.53,32261.83479,25939.97104199977
1616461200,1692.31,1714,1687.27,1708.14,25655.53687,26575.211593999768
1616464800,1708.14,1711.05,1689.12,1692.49,23581.47247,27194.318180999766
1616468400,1692.49,1702.62,1687.54,1702.19,17165.381,27362.704580999765
1616472000,1702.24,1705.17,1687.02,1695.31,17198.63897,27470.07637849976
1616475600,1695.24,1697.19,1665.23,1677.7,35258.96718,28312.520215499768
1616479200,1677.7,1679.83,1650,1655.38,39663.73693,28909.60672049977
1616482800,1655.38,1682.81,1655.37,1679.36,23828.62542,29433.843669499773
1616486400,1679.34,1684.01,1666.66,1681.33,22383.57135,29518.18683549977
1616490000,1681.33,1690.89,1678.02,1687.3,16121.0601,28998.105697999774
1616493600,1687.29,1693.38,1683.96,1689.75,16107.35636,28950.638812499772
1616497200,1689.75,1696.92,1680.13,1687.35,20610.275,29258.959135999776
1616500800,1687.34,1712.1,1687.08,1705.11,30493.12823,29254.073683999777
1616504400,1705.1,1717.03,1702.11,1708.23,26869.02623,29718.970982499777
1616508000,1708.44,1712.99,1690,1707.48,24395.52688,30063.402725499775
1616511600,1707.53,1712.91,1701.27,1702.93,19444.15487,28934.368018499772
1616515200,1702.93,1719.78,1692.46,1710.02,31196.05558,26790.478704999776
1616518800,1710.22,1718.3,1706.75,1715.51,19188.33392,25706.439331999776
1616522400,1715.51,1721.17,1706,1707.14,19676.62221,24513.545957999777
1616526000,1707.13,1713.35,1692.91,1705.86,22584.0772,24184.169077999777
1616529600,1705.66,1707.47,1670,1672.41,22626.99663,23702.427169999777
1616533200,1672.63,1678.05,1658.5,1667.81,25125.36225,23675.918438999775
1616536800,1667.8,1681.8,1663,1665.18,29666.78623,23980.18412699978
1616540400,1665.3,1678.71,1663.28,1668.08,16111.46922,23927.48853799978
1616544000,1668.2,1679.69,1647.52,1654.13,33070.14699,24721.063938999778
1616547600,1654.14,1678.18,1651.24,1674.01,20214.65297,23968.84822849978
1616551200,1674,1682.52,1669.74,1678.09,14750.27986,22723.17537499978
1616554800,1678.09,1685,1672.76,1678.89,16234.19365,22343.453786499776
1616558400,1678.89,1688.87,1669.76,1677.8,18761.33851,22162.342144499777
1616562000,1677.77,1683.83,1668.57,1672.85,16968.6475,22204.72151449978
1616565600,1672.86,1686.58,1660,1682.22,26861.18416,22742.41290449978
1616569200,1682.27,1701,1681.21,1695.16,26589.90081,23041.39419499978
1616572800,1695.19,1718,1695,1712.02,32592.69237,23146.372401999783
1616576400,1712.02,1719,1707.97,1711.68,19655.22972,22785.68257649978
1616580000,1711.68,1719.19,1707.7,1716,17955.2311,22463.667787499777
1616583600,1716.09,1717.79,1706.82,1714.86,17847.5353,22383.83680899978
1616587200,1714.83,1740.86,1714.82,1732.36,37851.42147,22716.60510349978
1616590800,1732.36,1736,1715.4,1723.99,27217.8143,23118.079122499777
1616594400,1724,1728.28,1719.75,1722.51,15534.82423,22910.98922349978
1616598000,1722.51,1728.64,1712.65,1721.33,24977.54398,23030.66256249978
1616601600,1721.33,1726.02,1700.4,1701,25975.22591,23198.07402649978
1616605200,1701,1708.7,1694.24,1695.36,24482.63038,23165.937432999777
1616608800,1695.28,1700.45,1666,1666.36,28378.67023,23101.531632999777
1616612400,1666.36,1673.4,1624.09,1635.56,51148.93279,24853.404811499775
1616616000,1635.35,1637.4,1580.18,1612.58,82916.96558,27345.745740999777
1616619600,1612.79,1620.79,1596.42,1613.08,42014.21131,28435.723657999777
1616623200,1612.93,1612.93,1536.92,1587.56,95982.37888,32497.328608999775
1616626800,1587.26,1597.92,1575.1,1581.84,35852.87193,33478.26252299977
1616630400,1581.88,1597.94,1572.61,1591.48,29594.49507,34019.92035099977
1616634000,1591.48,1593.5,1553.12,1555.1,36928.43493,35017.90972249977
1616637600,1555.29,1580.59,1549.4,1571.84,40817.14247,35715.707637999774
1616641200,1571.84,1582.41,1560.63,1572.15,22842.77733,35528.35146399977
1616644800,1572.22,1582.88,1564,1573.76,18634.98459,34830.46607499977
1616648400,1573.67,1592,1570.59,1587.16,24822.50997,35088.83008749977
1616652000,1587,1599,1585.84,1596.85,22870.83292,35334.61017849977
1616655600,1596.85,1598.56,1572.48,1573.96,24699.39022,35677.202924499776
1616659200,1573.95,1604.79,1572.65,1597.05,30390.6923,35304.16646599978
1616662800,1597.05,1612.5,1590.72,1610.48,24960.94572,35191.32303699978
1616666400,1610.62,1619,1598.27,1618.76,25381.25582,35683.644616499776
1616670000,1618.64,1622,1592.26,1592.46,34220.76077,36145.80545599978
1616673600,1592.45,1601.03,1554.32,1577.5,65367.52351,38115.42033599978
1616677200,1577.51,1602.9,1561.69,1597.61,40543.01832,38918.43973299978
1616680800,1597.69,1613.68,1594.16,1600.02,35847.80641,39291.89654199978
1616684400,1600.03,1603.74,1579.12,1594.95,37445.48657,38606.724230999775
1616688000,1594.95,1605.25,1570,1592.87,43668.35439,36644.29367149978
1616691600,1593.1,1609,1587,1603.84,23697.31806,35728.44900899977
1616695200,1603.84,1619,1599.68,1612.39,26171.33493,32237.896811499773
1616698800,1612.58,1615.89,1600.74,1605.05,18441.49518,31367.32797399977
1616702400,1605.14,1613.62,1599.28,1603.14,19315.23572,30853.36500649977
1616706000,1603.06,1610.52,1596.87,1609.86,9808.67303,29497.37691149977
1616709600,1609.87,1616.51,1577.31,1583.21,28770.08594,28895.02408499977
1616713200,1583.19,1594.61,1581.49,1585.74,16456.44841,28575.707638999775
1616716800,1585.83,1628.96,1585.79,1620.51,31386.50933,29213.283875999776
1616720400,1620.46,1628.67,1616.17,1627.09,22452.95076,29094.805915499775
1616724000,1627.08,1628.67,1610,1613.33,19884.55935,28945.492236999777
1616727600,1613.34,1625.5,1613.34,1618.73,18010.30028,28611.037739999774
1616731200,1618.73,1623.47,1610.01,1619.41,16165.90006,27899.798127999773
1616734800,1619.42,1626.78,1617,1623.49,19769.23933,27640.212808499775
1616738400,1623.49,1624,1614.01,1617.17,16439.62892,27193.13146349978
1616742000,1617.02,1636.51,1610.21,1629.54,29752.17865,26969.70235749978
1616745600,1629.32,1637.1,1622.4,1626.62,28151.49306,25108.900834999782
1616749200,1626.62,1631,1615.53,1618.77,21711.52265,24167.32605149978
1616752800,1618.77,1626.83,1616.09,1623.56,18721.39988,23311.005724999777
1616756400,1623.56,1626.41,1612.32,1617.82,25203.84993,22698.923892999777
1616760000,1617.81,1635,1612.91,1634.62,22717.55018,21651.383682499778
1616763600,1634.62,1650.78,1627.33,1647.73,28584.85082,21895.76032049978
1616767200,1647.83,1651,1639,1644.18,19835.96202,21578.991674999776
1616770800,1644.25,1646.6,1636,1641.28,15726.14041,21443.223936499773
1616774400,1641.28,1667.76,1634.31,1666.27,33527.38659,22153.831479999775
1616778000,1666.15,1668.87,1656.6,1663.67,19834.35304,22655.115480499775
1616781600,1663.84,1666.81,1652.98,1658.51,16114.94635,22022.358500999773
1616785200,1658.65,1665.97,1654.35,1664.4,13084.29984,21853.751072499774
1616788800,1664.4,1675.17,1661.77,1663.6,20652.45209,21317.04821049977
1616792400,1663.77,1691.72,1663.17,1689.99,15836.75045,20986.238194999773
1616796000,1690,1695.59,1676.06,1681.93,21665.09338,21075.26489649977
1616799600,1681.8,1699.93,1679.61,1698.84,20241.6117,21186.83046749977
1616803200,1698.84,1718.48,1693.47,1694.45,36525.47229,22204.80907899977
1616806800,1694.33,1707.1,1686.48,1691.3,20878.86475,22260.29034999977
1616810400,1691.31,1699.37,1686.65,1695.13,15642.52778,22220.43529299977
1616814000,1695.13,1697.53,1688.95,1693,10715.31101,21268.59191099977
1616817600,1693.01,1704.18,1691,1696.1,12933.85825,20507.71017049977
1616821200,1696.1,1703.57,1690.66,1700.37,12599.83629,20052.12585249977
1616824800,1700.38,1705,1696.76,1699.77,13859.15183,19809.01344999977
1616828400,1699.63,1700.53,1682.51,1692.06,18742.90251,19485.966078999765
1616832000,1692.11,1694.83,1681.68,1692.86,18410.44162,19270.610650999766
1616835600,1692.75,1698.1,1688,1697.77,12173.36116,18450.036167999766
1616839200,1697.92,1701.26,1686.67,1686.78,15938.32997,18255.154565499768
1616842800,1686.92,1688.34,1675.64,1681.12,22785.71892,18608.133490999768
1616846400,1681.15,1685.11,1666.41,1679.2,25760.24304,18219.77631349977
1616850000,1679.07,1687.06,1670.36,1683.66,17520.80271,18104.09879699977
1616853600,1683.67,1683.85,1674.42,1681.01,14313.13977,18014.00846799977
1616857200,1681.05,1690,1678.31,1682.5,17860.58267,18252.82260949977
1616860800,1682.54,1708,1682.33,1706.43,36233.77945,19031.888977499773
