time,open,high,low,close,EMA
1620349200,56400.38,56541.52,55953.25,56209.24,56514.21687497507
1620352800,56188.7,56400.62,55515,55818.94,56486.95111517212
1620356400,55814.58,56116.42,55490.44,55713.28,56456.61107143988
1620360000,55692.49,55881.29,55219.66,55803.28,56430.99024510891
1620363600,55803.29,56083.05,55729.82,55808.38,56406.57415706542
1620367200,55775.26,56192.94,55651.3,56115.67,56395.16615090599
1620370800,56125.22,56271.12,55703.96,55787.49,56371.33571361556
1620374400,55771.04,56145.14,55576.67,56092.59,56360.40450916005
1620378000,56097.36,56509.38,56057.13,56270.16,56356.86550880083
1620381600,56251.14,56668.29,56251.14,56446.97,56360.399018259624
1620385200,56428.68,56775.13,56228.13,56450,56363.91278224944
1620388800,56490.26,57565.73,56231.85,57438.87,56406.06796725927
1620392400,57480.44,57675.79,56918.36,56996.73,56429.231184229495
1620396000,57005.16,57214.9,56706.55,57139.43,56457.08211818128
1620399600,57151.39,57597.64,57064.31,57504.91,56498.17340766437
1620403200,57526.12,58290.39,57148.13,58290.39,56568.45641128538
1620406800,58290.39,58657.56,57954.89,58112.27,56628.998120646735
1620410400,58117.73,58126.1,57656.84,57893.8,56678.598194346865
1620414000,57913.24,57977.5,57427.61,57588.23,56714.27002986267
1620417600,57590.49,58077.71,57387.22,57592.54,56748.7119894759
1620421200,57615.77,57650.62,57132.18,57361.14,56772.72877420234
1620424800,57354.42,57551.05,56768.07,57031.13,56782.86215560617
1620428400,57043.42,57383.57,57043.42,57328.39,56804.25540440593
1620432000,57303.44,57751.48,56933.24,57696.13,56839.23087874295
1620435600,57703.72,57783,57454.78,57557.03,56867.37986389029
1620439200,57557.03,58307,57513.37,58267.45,56922.28457511028
1620442800,58276.27,58410.82,57996.01,58098.45,56968.40870941968
1620446400,58084.59,58596.34,57961.18,58050.42,57010.84052473656
1620450000,58053.41,58060.66,57806.12,57889.23,57045.28717082532
1620453600,57859.88,57973.17,57511.52,57781.16,57074.144928832175
1620457200,57767.84,58543.52,57636.73,58463.77,57128.64002966229
1620460800,58486.19,59383.48,58486.19,58856.77,57196.40983242063
1620464400,58877.24,59158.49,58651.08,58797.66,57259.20395663943
1620468000,58790.62,58874.95,58326.61,58538.04,57309.3543897124
1620471600,58550.55,58800.86,58412.84,58554.81,57358.195786194265
1620475200,58564.71,59080.97,58257.87,58847.02,57416.58104948077
1620478800,58868.49,59615.9,58693.01,58844.46,57472.57630244231
1620482400,58825.08,59045.97,58631.66,58893.51,57528.29919254261
1620486000,58930.99,58930.99,57485.88,57575,57530.13059675662
1620489600,57670.33,58500,57670.33,58379.36,57563.4337106093
1620493200,58392.77,59041.17,58164.5,58912.65,57616.3441533305
1620496800,58908.09,59246.76,58908.09,59048.33,57672.50046104303
1620500400,59064.98,59310.2,58889.46,59070,57727.30436453154
1620504000,59028.57,59499.14,58765.59,58936.88,57774.73870317736
1620507600,58928.14,59092.55,58671.21,58784.52,57814.337969719425
1620511200,58782.31,59104.86,58489.65,58556.36,57843.436872867685
1620514800,58560.62,58861.73,58477.73,58861.73,57883.3699366768
1620518400,58881.25,59082.47,58514.58,58514.58,57908.123272493394
