time,open,high,low,close,EMA
1620878400,3940.82,3980.26,3885.59,3901.94,4081.977106512798
1620882000,3902.11,4014.82,3901,3987.98,4078.2909454730802
1620885600,3987.99,4025.69,3968.13,4016.5,4075.8677711408027
1620889200,4016.5,4025.29,3944,3968,4071.6376624686145
1620892800,3968,3986.85,3810,3829.14,4062.127950214943
1620896400,3829.06,3868.98,3646.3,3725.63,4048.9319521672983
1620900000,3725.28,3824.13,3600,3636.38,4032.753444239169
1620903600,3637.12,3765.75,3596.02,3744.47,4021.4482111317507
1620907200,3744.46,3830.55,3700,3807.51,4013.058477361878
1620910800,3807.84,3867.03,3750.07,3857.52,4006.9589292300398
1620914400,3856.89,3900,3838.15,3847.38,4000.700932005332
1620918000,3847.75,3857.26,3725,3747.02,3990.7526601619857
1620921600,3747.01,3874.12,3672.45,3693.4,3979.091771528182
1620925200,3693.39,3720,3541.51,3699.4,3968.123466762371
1620928800,3699.4,3733.98,3570.03,3585.69,3953.126075908945
1620932400,3585.69,3713.13,3583.61,3651.75,3941.307406265457
1620936000,3650.3,3737.5,3610.05,3715.81,3932.464370725635
1620939600,3715.26,3783.34,3688.31,3753.39,3925.441846383453
1620943200,3753.39,3776.84,3661.34,3661.34,3915.0849112311607
1620946800,3663.51,3738.05,3609,3717.91,3907.3525617711152
1620950400,3717.92,3842.27,3691.35,3822.53,3904.0261867996987
1620954000,3822.54,3903.52,3802.92,3867.97,3902.6122186899065
1620957600,3867.96,3877.25,3777,3789.97,3898.1948767804984
1620961200,3789.97,3835,3770.15,3790.81,3893.9837051420473
1620964800,3790.8,3819.64,3753.12,3797.58,3890.2031676854963
1620968400,3797.57,3857,3776.08,3846.67,3888.495984639006
1620972000,3846.52,3861.13,3782.55,3809.08,3885.3816323002216
1620975600,3809.08,3900.13,3809.04,3881.66,3885.235685935507
1620979200,3882.09,3934.93,3856.18,3934.92,3887.1840904086243
1620982800,3934.92,3981.98,3911.44,3946.77,3889.5207927455413
1620986400,3946.77,3990,3935.07,3990,3893.4611538143436
1620990000,3989.99,4030,3971.45,3999.82,3897.632088958879
1620993600,3999.8,4015.01,3954.55,3999.75,3901.6367129212763
1620997200,3999.75,4064.64,3950.29,4062.85,3907.958802610638
1621000800,4062.85,4093.21,4028.38,4087.27,3914.990614272966
1621004400,4087.27,4162.4,4086.5,4131.29,3923.4729431250066
1621008000,4131.3,4173.28,4067.59,4112.34,3930.8794943750063
1621011600,4111.95,4150,4093.75,4095.86,3937.349318125006
